Date,Price,Change %,VIX Level,Average VIX Level,VIX Level Squared,Recent Volatility,Average Recent Volatility,Next Realized Volatility,Average Next Realized Volatility,VIX Premium,Average VIX Premium,MR Volatility,MR Volatility Squared,Difference,Average Difference,Squared Difference,Variance Premium,EVIX,DTM,Volatility Premium,Average Volatility Premium,MR Adjustment,Average MR,VCR,Average VCR,CHECK,% Change Recent Volatility,Average % Change Recent Volatility
2012-01-10,"1,292.10",0.89,20.69,24.3,428.08,21.72,20.72,8.32,21.16,12.37,3.14,19.54,381.9,1.15,5.4,46.17,241.37,24.97,-4.28,5.42,5.42,-2.18,-2.18,-6.45,-6.45,256.64,13.39,13.39
2012-01-11,"1,292.50",0.03,21.05,24.32,443.1,20.34,20.77,8.31,21.15,12.74,3.17,18.66,348.1,2.39,5.39,95.0,220.38,23.84,-2.79,5.19,5.19,-1.69,-1.69,-4.48,-4.48,236.24,12.03,12.03
2012-01-12,"1,295.50",0.23,20.47,24.33,419.02,20.34,20.81,8.31,21.13,12.16,3.2,18.66,348.1,1.81,5.38,70.92,220.38,23.84,-3.37,5.19,5.19,-1.69,-1.69,-5.06,-5.06,235.66,12.03,12.03
2012-01-13,"1,289.10",-0.49,20.91,24.35,437.23,16.42,20.85,8.07,21.12,12.84,3.23,16.13,260.06,4.78,5.37,177.17,165.71,20.63,0.28,4.51,4.51,-0.29,-0.29,-0.02,-0.02,182.11,8.34,8.34
2012-01-17,"1,293.70",0.36,22.2,24.38,492.84,16.41,20.89,8.29,21.1,13.91,3.28,16.12,259.82,6.08,5.37,233.02,165.56,20.62,1.58,4.51,4.51,-0.29,-0.29,1.29,1.29,183.25,8.11,8.11
2012-01-18,"1,308.00",1.11,20.89,24.4,436.39,16.64,20.94,7.93,21.08,12.96,3.32,16.27,264.67,4.62,5.36,171.72,168.58,20.81,0.08,4.55,4.55,-0.37,-0.37,-0.29,-0.29,184.92,8.71,8.71
2012-01-19,"1,314.50",0.5,19.87,24.41,394.82,16.47,20.97,7.99,21.06,11.88,3.35,16.16,261.18,3.71,5.35,133.64,166.4,20.68,-0.81,4.52,4.52,-0.31,-0.31,-1.12,-1.12,181.76,8.48,8.48
2012-01-20,"1,315.40",0.07,18.28,24.41,334.16,16.47,21.01,8.14,21.04,10.14,3.37,16.16,261.2,2.12,5.32,72.95,166.42,20.68,-2.4,4.52,4.52,-0.31,-0.31,-2.71,-2.71,180.18,8.33,8.33
2012-01-23,"1,316.00",0.05,18.67,24.41,348.57,16.47,21.05,9.44,21.02,9.23,3.39,16.16,261.25,2.51,5.3,87.32,166.45,20.68,-2.01,4.52,4.52,-0.31,-0.31,-2.32,-2.32,180.6,7.03,7.03
2012-01-24,"1,314.70",-0.1,18.91,24.42,357.59,15.04,21.08,9.59,21.01,9.32,3.41,15.24,232.12,3.67,5.28,125.47,148.36,19.51,-0.6,4.27,4.27,0.2,0.2,-0.4,-0.4,163.0,5.44,5.44
2012-01-25,"1,326.00",0.86,18.31,24.42,335.26,14.51,21.11,9.68,20.99,8.63,3.43,14.9,221.94,3.41,5.27,113.31,142.04,19.08,-0.77,4.18,4.18,0.39,0.39,-0.38,-0.38,156.17,4.83,4.83
2012-01-26,"1,318.40",-0.57,18.57,24.43,344.84,13.82,21.14,9.5,20.97,9.07,3.46,14.45,208.77,4.12,5.26,136.07,133.86,18.51,0.06,4.06,4.06,0.63,0.63,0.69,0.69,148.37,4.32,4.32
2012-01-27,"1,316.30",-0.16,18.53,24.44,343.36,13.48,21.17,9.46,20.95,9.07,3.49,14.23,202.54,4.3,5.25,140.82,130.0,18.24,0.29,4.0,4.0,0.75,0.75,1.05,1.05,144.52,4.01,4.01
2012-01-30,"1,313.00",-0.25,19.4,24.43,376.36,12.93,21.18,10.56,20.93,8.84,3.5,13.88,192.61,5.52,5.24,183.75,123.83,17.79,1.61,3.91,3.91,0.95,0.95,2.56,2.56,139.32,2.37,2.37
2012-01-31,"1,312.40",-0.05,19.44,24.43,377.91,12.96,21.2,10.58,20.92,8.86,3.52,13.9,193.18,5.54,5.23,184.73,124.18,17.81,1.63,3.92,3.92,0.94,0.94,2.56,2.56,139.71,2.38,2.38
2012-02-01,"1,324.10",0.89,18.55,24.44,344.1,13.09,21.21,10.45,20.9,8.1,3.54,13.98,195.48,4.57,5.22,148.62,125.61,17.92,0.63,3.94,3.94,0.89,0.89,1.52,1.52,140.22,2.64,2.64
2012-02-02,"1,325.50",0.11,17.98,24.44,323.28,12.35,21.22,10.45,20.88,7.53,3.56,13.51,182.45,4.47,5.22,140.83,117.52,17.32,0.66,3.81,3.81,1.15,1.15,1.81,1.81,131.69,1.9,1.9
2012-02-03,"1,344.90",1.46,17.1,24.44,292.41,10.07,21.22,9.76,20.86,7.34,3.58,12.03,144.78,5.07,5.22,147.63,94.13,15.46,1.64,3.42,3.42,1.97,1.97,3.61,3.61,107.8,0.3,0.3
2012-02-06,"1,344.30",-0.04,17.76,24.45,315.42,10.1,21.22,9.84,20.84,7.92,3.61,12.06,145.37,5.7,5.22,170.05,94.49,15.49,2.27,3.43,3.43,1.95,1.95,4.23,4.23,108.82,0.26,0.26
2012-02-07,"1,347.00",0.2,17.65,24.45,311.52,9.96,21.22,9.89,20.81,7.76,3.64,11.96,143.15,5.69,5.23,168.38,93.11,15.37,2.28,3.41,3.41,2.0,2.0,4.28,4.28,107.36,0.07,0.07
2012-02-08,"1,350.00",0.22,18.16,24.46,329.79,9.76,21.22,10.19,20.79,7.97,3.67,11.84,140.11,6.32,5.24,189.67,91.23,15.21,2.95,3.37,3.37,2.07,2.07,5.02,5.02,106.02,-0.43,-0.43
2012-02-09,"1,352.00",0.15,18.63,24.47,347.08,9.74,21.22,10.21,20.77,8.42,3.71,11.83,139.84,6.8,5.25,207.23,91.06,15.2,3.43,3.37,3.37,2.08,2.08,5.52,5.52,106.32,-0.46,-0.46
2012-02-10,"1,342.60",-0.7,20.79,24.49,432.22,9.13,21.22,10.55,20.75,10.24,3.75,11.43,130.68,9.36,5.27,301.54,85.37,14.7,6.09,3.27,3.27,2.3,2.3,8.39,8.39,102.89,-1.42,-1.42
2012-02-13,"1,351.80",0.69,19.04,24.51,362.52,8.9,21.21,10.52,20.73,8.52,3.78,11.28,127.22,7.76,5.29,235.3,83.23,14.51,4.53,3.23,3.23,2.38,2.38,6.92,6.92,99.04,-1.63,-1.63
2012-02-14,"1,350.50",-0.1,19.54,24.52,381.81,8.73,21.21,10.67,20.7,8.87,3.82,11.17,124.87,8.37,5.31,256.94,81.77,14.37,5.17,3.2,3.2,2.44,2.44,7.61,7.61,98.11,-1.93,-1.93
2012-02-15,"1,343.20",-0.54,21.14,24.54,446.9,8.09,21.2,10.51,20.68,10.63,3.86,10.76,115.72,10.38,5.33,331.18,76.08,13.85,7.29,3.09,3.09,2.67,2.67,9.96,9.96,94.13,-2.43,-2.43
2012-02-16,"1,358.00",1.1,19.22,24.55,369.41,8.51,21.2,10.15,20.66,9.07,3.89,11.03,121.62,8.19,5.34,247.79,79.75,14.19,5.03,3.16,3.16,2.52,2.52,7.55,7.55,95.81,-1.64,-1.64
2012-02-17,"1,361.20",0.24,17.78,24.55,316.13,8.5,21.19,10.3,20.64,7.48,3.92,11.03,121.57,6.75,5.35,194.56,79.71,14.19,3.59,3.16,3.16,2.52,2.52,6.11,6.11,94.33,-1.8,-1.8
2012-02-21,"1,362.20",0.07,18.19,24.56,330.88,8.4,21.19,10.42,20.61,7.77,3.95,10.96,120.1,7.23,5.36,210.78,78.8,14.1,4.09,3.14,3.14,2.56,2.56,6.65,6.65,93.85,-2.02,-2.02
2012-02-22,"1,357.70",-0.33,18.19,24.55,330.88,8.55,21.18,10.86,20.6,7.33,3.95,11.05,122.19,7.14,5.36,208.69,80.1,14.22,3.97,3.17,3.17,2.51,2.51,6.47,6.47,95.12,-2.31,-2.31
2012-02-23,"1,363.50",0.43,16.8,24.53,282.24,8.32,21.16,10.83,20.58,5.97,3.95,10.91,119.03,5.89,5.35,163.21,78.14,14.04,2.76,3.13,3.13,2.59,2.59,5.34,5.34,91.81,-2.5,-2.5
2012-02-24,"1,365.70",0.16,17.31,24.51,299.64,8.31,21.15,11.39,20.57,5.92,3.95,10.9,118.86,6.41,5.34,180.78,78.03,14.03,3.28,3.13,3.13,2.59,2.59,5.87,5.87,92.21,-3.08,-3.08
2012-02-27,"1,367.60",0.14,18.19,24.51,330.88,8.31,21.13,12.46,20.56,5.73,3.95,10.9,118.86,7.29,5.34,212.02,78.03,14.03,4.16,3.13,3.13,2.59,2.59,6.75,6.75,93.09,-4.15,-4.15
2012-02-28,"1,372.20",0.34,17.96,24.51,322.56,8.07,21.12,12.62,20.55,5.34,3.96,10.75,115.52,7.21,5.35,207.04,75.96,13.84,4.12,3.09,3.09,2.68,2.68,6.8,6.8,90.83,-4.54,-4.54
2012-02-29,"1,365.70",-0.47,18.43,24.5,339.66,8.29,21.1,13.15,20.55,5.28,3.95,10.89,118.61,7.54,5.35,221.05,77.88,14.02,4.41,3.13,3.13,2.6,2.6,7.01,7.01,93.18,-4.86,-4.86
2012-03-01,"1,374.10",0.62,17.26,24.48,297.91,7.93,21.08,13.57,20.55,3.69,3.94,10.66,113.58,6.6,5.35,184.33,74.75,13.72,3.54,3.07,3.07,2.73,2.73,6.26,6.26,88.95,-5.63,-5.63
2012-03-02,"1,369.60",-0.33,17.29,24.48,298.94,7.99,21.06,13.53,20.55,3.76,3.93,10.7,114.42,6.59,5.36,184.52,75.28,13.77,3.52,3.08,3.08,2.7,2.7,6.22,6.22,89.49,-5.54,-5.54
2012-03-05,"1,364.30",-0.39,18.05,24.48,325.8,8.14,21.04,14.2,20.56,3.85,3.92,10.79,116.42,7.26,5.37,209.38,76.52,13.89,4.16,3.1,3.1,2.65,2.65,6.81,6.81,91.47,-6.06,-6.06
2012-03-06,"1,343.40",-1.53,20.87,24.48,435.56,9.44,21.02,13.45,20.56,7.42,3.92,11.63,135.31,9.24,5.38,300.25,88.25,14.95,5.92,3.32,3.32,2.19,2.19,8.11,8.11,105.8,-4.01,-4.01
2012-03-07,"1,352.60",0.68,19.07,24.47,363.66,9.59,21.01,13.48,20.56,5.59,3.91,11.73,137.52,7.34,5.39,226.14,89.62,15.07,4.0,3.34,3.34,2.14,2.14,6.13,6.13,105.35,-3.89,-3.89
2012-03-08,"1,365.90",0.98,17.95,24.46,322.2,9.68,20.99,13.2,20.56,4.75,3.9,11.78,138.87,6.17,5.39,183.33,90.46,15.14,2.81,3.36,3.36,2.1,2.1,4.91,4.91,105.05,-3.52,-3.52
2012-03-09,"1,370.90",0.37,17.11,24.45,292.75,9.5,20.97,13.4,20.56,3.71,3.88,11.67,136.08,5.44,5.39,156.67,88.73,14.99,2.12,3.33,3.33,2.17,2.17,4.29,4.29,102.51,-3.9,-3.9
2012-03-12,"1,371.10",0.01,15.64,24.43,244.61,9.46,20.95,13.44,20.57,2.2,3.86,11.64,135.59,4.0,5.38,109.02,88.42,14.97,0.67,3.32,3.32,2.18,2.18,2.85,2.85,100.74,-3.98,-3.98
2012-03-13,"1,396.00",1.82,14.8,24.4,219.04,10.56,20.93,12.96,20.57,1.84,3.83,12.35,152.62,2.45,5.37,66.42,99.0,15.86,-1.06,3.51,3.51,1.79,1.79,0.73,0.73,110.29,-2.4,-2.4
2012-03-14,"1,394.30",-0.12,15.31,24.37,234.4,10.58,20.92,13.1,20.58,2.21,3.79,12.36,152.89,2.95,5.34,81.51,99.16,15.88,-0.57,3.51,3.51,1.78,1.78,1.22,1.22,110.96,-2.52,-2.52
2012-03-15,"1,402.60",0.6,15.42,24.31,237.78,10.45,20.9,13.01,20.59,2.41,3.72,12.28,150.81,3.14,5.3,86.97,97.87,15.77,-0.35,3.49,3.49,1.83,1.83,1.48,1.48,109.8,-2.56,-2.56
2012-03-16,"1,404.20",0.11,14.47,24.26,209.38,10.45,20.88,13.05,20.61,1.42,3.66,12.28,150.81,2.19,5.26,58.57,97.87,15.77,-1.3,3.49,3.49,1.83,1.83,0.53,0.53,108.85,-2.6,-2.6
2012-03-19,"1,409.80",0.4,15.04,24.23,226.2,9.76,20.86,13.11,20.62,1.93,3.6,11.84,140.14,3.2,5.24,86.06,91.25,15.21,-0.17,3.37,3.37,2.07,2.07,1.9,1.9,102.91,-3.34,-3.34
2012-03-20,"1,405.50",-0.31,15.58,24.21,242.74,9.84,20.84,13.1,20.64,2.48,3.56,11.89,141.35,3.69,5.23,101.39,92.0,15.28,0.3,3.39,3.39,2.05,2.05,2.35,2.35,104.19,-3.25,-3.25
2012-03-21,"1,402.90",-0.18,15.13,24.19,228.92,9.89,20.81,13.27,20.66,1.86,3.53,11.92,142.04,3.21,5.23,86.88,92.42,15.31,-0.18,3.39,3.39,2.03,2.03,1.85,1.85,104.16,-3.38,-3.38
2012-03-22,"1,392.80",-0.72,15.57,24.17,242.42,10.19,20.79,13.92,20.68,1.65,3.49,12.11,146.72,3.46,5.23,95.7,95.34,15.56,0.01,3.45,3.45,1.92,1.92,1.93,1.93,107.46,-3.73,-3.73
2012-03-23,"1,397.10",0.31,14.82,24.16,219.63,10.21,20.77,13.88,20.7,0.94,3.46,12.12,146.98,2.7,5.23,72.65,95.5,15.57,-0.75,3.45,3.45,1.92,1.92,1.16,1.16,106.87,-3.68,-3.68
2012-03-26,"1,416.50",1.39,14.26,24.15,203.35,10.55,20.75,13.21,20.72,1.05,3.43,12.35,152.46,1.91,5.23,50.89,98.9,15.85,-1.59,3.51,3.51,1.79,1.79,0.2,0.2,109.65,-2.66,-2.66
2012-03-27,"1,412.50",-0.28,15.59,24.13,243.05,10.52,20.73,13.3,20.73,2.29,3.4,12.33,151.95,3.26,5.23,91.1,98.58,15.83,-0.24,3.5,3.5,1.8,1.8,1.57,1.57,110.67,-2.78,-2.78
2012-03-28,"1,405.50",-0.5,15.47,24.12,239.32,10.67,20.7,13.3,20.75,2.17,3.37,12.42,154.27,3.05,5.23,85.05,100.02,15.95,-0.48,3.53,3.53,1.75,1.75,1.28,1.28,111.96,-2.63,-2.63
2012-03-29,"1,403.30",-0.16,15.48,24.11,239.63,10.51,20.68,13.32,20.76,2.16,3.35,12.32,151.82,3.16,5.24,87.81,98.5,15.82,-0.34,3.5,3.5,1.81,1.81,1.47,1.47,110.48,-2.8,-2.8
2012-03-30,"1,408.50",0.37,15.5,24.1,240.25,10.15,20.66,13.54,20.78,1.96,3.32,12.08,146.04,3.42,5.24,94.21,94.91,15.52,-0.02,3.44,3.44,1.94,1.94,1.92,1.92,106.97,-3.4,-3.4
2012-04-02,"1,419.00",0.75,15.64,24.09,244.61,10.3,20.64,13.3,20.79,2.34,3.3,12.19,148.49,3.45,5.25,96.12,96.43,15.65,-0.01,3.46,3.46,1.88,1.88,1.87,1.87,108.61,-3.0,-3.0
2012-04-03,"1,413.40",-0.39,15.66,24.09,245.24,10.42,20.61,13.31,20.81,2.35,3.28,12.26,150.28,3.4,5.26,94.96,97.54,15.74,-0.08,3.48,3.48,1.84,1.84,1.76,1.76,109.72,-2.89,-2.89
2012-04-04,"1,399.00",-1.02,16.44,24.08,270.27,10.86,20.6,13.63,20.82,2.81,3.26,12.55,157.39,3.89,5.26,112.89,101.96,16.1,0.34,3.56,3.56,1.68,1.68,2.02,2.02,114.84,-2.77,-2.77
2012-04-05,"1,398.10",-0.06,16.7,24.08,278.89,10.83,20.58,13.7,20.83,3.0,3.25,12.52,156.81,4.18,5.27,122.08,101.6,16.08,0.62,3.55,3.55,1.7,1.7,2.32,2.32,114.75,-2.88,-2.88
2012-04-09,"1,382.20",-1.14,18.81,24.09,353.82,11.39,20.57,14.45,20.85,4.36,3.24,12.89,166.05,5.92,5.29,187.76,107.34,16.53,2.28,3.65,3.65,1.5,1.5,3.77,3.77,122.5,-3.06,-3.06
2012-04-10,"1,358.60",-1.71,20.39,24.1,415.75,12.46,20.56,13.69,20.86,6.7,3.24,13.58,184.38,6.81,5.3,231.37,118.72,17.41,2.98,3.83,3.83,1.11,1.11,4.09,4.09,135.27,-1.22,-1.22
2012-04-11,"1,368.70",0.74,20.02,24.11,400.8,12.62,20.55,13.48,20.87,6.54,3.24,13.68,187.07,6.34,5.32,213.73,120.38,17.53,2.49,3.86,3.86,1.06,1.06,3.55,3.55,136.55,-0.87,-0.87
2012-04-12,"1,387.60",1.38,17.2,24.11,295.84,13.15,20.55,12.74,20.88,4.46,3.23,14.02,196.63,3.18,5.32,99.21,126.33,17.97,-0.77,3.95,3.95,0.87,0.87,0.1,0.1,139.58,0.41,0.41
2012-04-13,"1,370.30",-1.25,19.55,24.12,382.2,13.57,20.55,12.32,20.89,7.23,3.24,14.29,204.18,5.26,5.34,178.02,131.01,18.31,1.24,4.02,4.02,0.72,0.72,1.96,1.96,146.54,1.25,1.25
2012-04-16,"1,369.60",-0.05,19.55,24.14,382.2,13.53,20.55,12.83,20.89,6.72,3.24,14.27,203.56,5.28,5.35,178.64,130.63,18.28,1.27,4.01,4.01,0.73,0.73,2.0,2.0,146.16,0.7,0.7
2012-04-17,"1,390.80",1.55,18.46,24.15,340.77,14.2,20.56,12.43,20.9,6.03,3.25,14.69,215.91,3.77,5.36,124.86,138.3,18.82,-0.36,4.13,4.13,0.5,0.5,0.14,0.14,152.63,1.77,1.77
2012-04-18,"1,385.10",-0.41,18.64,24.16,347.45,13.45,20.56,12.41,20.9,6.23,3.26,14.21,202.05,4.43,5.36,145.4,129.69,18.21,0.43,4.0,4.0,0.76,0.76,1.19,1.19,144.33,1.04,1.04
2012-04-19,"1,376.90",-0.59,18.36,24.17,337.09,13.48,20.56,14.04,20.9,4.32,3.26,14.24,202.64,4.12,5.37,134.45,130.06,18.24,0.12,4.0,4.0,0.75,0.75,0.87,0.87,144.41,-0.55,-0.55
2012-04-20,"1,378.50",0.12,17.44,24.18,304.15,13.2,20.56,14.02,20.91,3.42,3.26,14.05,197.52,3.39,5.38,106.63,126.88,18.01,-0.57,3.96,3.96,0.85,0.85,0.28,0.28,140.36,-0.81,-0.81
2012-04-23,"1,366.90",-0.84,18.97,24.19,359.86,13.4,20.56,14.09,20.92,4.88,3.27,14.18,201.1,4.79,5.39,158.76,129.1,18.17,0.8,3.99,3.99,0.78,0.78,1.58,1.58,144.08,-0.7,-0.7
2012-04-24,"1,372.00",0.37,18.1,24.2,327.61,13.44,20.57,15.78,20.93,2.32,3.27,14.21,201.91,3.89,5.4,125.7,129.61,18.21,-0.11,4.0,4.0,0.77,0.77,0.66,0.66,143.71,-2.34,-2.34
2012-04-25,"1,390.70",1.36,16.82,24.21,282.91,12.96,20.57,15.14,20.94,1.68,3.26,13.9,193.18,2.92,5.4,89.73,124.18,17.81,-0.99,3.92,3.92,0.94,0.94,-0.06,-0.06,137.09,-2.18,-2.18
2012-04-26,"1,400.00",0.67,16.24,24.21,263.74,13.1,20.58,15.21,20.96,1.03,3.25,13.99,195.75,2.25,5.4,67.99,125.78,17.93,-1.69,3.94,3.94,0.89,0.89,-0.8,-0.8,138.08,-2.11,-2.11
2012-04-27,"1,403.40",0.24,16.32,24.22,266.34,13.01,20.59,15.48,20.97,0.84,3.25,13.93,193.99,2.39,5.4,72.35,124.68,17.85,-1.53,3.92,3.92,0.92,0.92,-0.61,-0.61,137.08,-2.47,-2.47
2012-04-30,"1,397.90",-0.39,17.15,24.23,294.12,13.05,20.61,15.99,20.98,1.16,3.24,13.96,194.81,3.19,5.4,99.31,125.19,17.89,-0.74,3.93,3.93,0.91,0.91,0.17,0.17,138.41,-2.94,-2.94
2012-05-01,"1,405.80",0.57,16.6,24.23,275.56,13.11,20.62,15.9,20.99,0.7,3.24,13.99,195.81,2.61,5.39,79.75,125.82,17.93,-1.33,3.94,3.94,0.89,0.89,-0.45,-0.45,138.48,-2.79,-2.79
2012-05-02,"1,402.30",-0.25,16.88,24.23,284.93,13.1,20.64,16.34,21.0,0.54,3.23,13.99,195.61,2.89,5.38,89.32,125.69,17.93,-1.05,3.94,3.94,0.89,0.89,-0.16,-0.16,138.63,-3.24,-3.24
2012-05-03,"1,391.60",-0.76,17.56,24.23,308.35,13.27,20.66,16.6,21.01,0.96,3.22,14.1,198.77,3.46,5.37,109.58,127.65,18.07,-0.51,3.97,3.97,0.83,0.83,0.32,0.32,141.25,-3.33,-3.33
2012-05-04,"1,369.10",-1.62,19.16,24.24,367.11,13.92,20.68,15.99,21.02,3.17,3.21,14.52,210.78,4.64,5.36,156.33,135.11,18.6,0.56,4.08,4.08,0.6,0.6,1.16,1.16,150.19,-2.06,-2.06
2012-05-07,"1,369.60",0.04,18.94,24.24,358.72,13.88,20.7,16.26,21.03,2.68,3.21,14.49,210.04,4.45,5.35,148.68,134.65,18.57,0.37,4.07,4.07,0.61,0.61,0.98,0.98,149.52,-2.38,-2.38
2012-05-08,"1,363.70",-0.43,19.05,24.25,362.9,13.21,20.72,16.23,21.04,2.82,3.21,14.06,197.74,4.99,5.35,165.16,127.01,18.02,1.03,3.96,3.96,0.85,0.85,1.88,1.88,142.1,-3.01,-3.01
2012-05-09,"1,354.60",-0.67,20.08,24.26,403.21,13.3,20.73,17.36,21.05,2.72,3.21,14.12,199.35,5.96,5.35,203.86,128.01,18.09,1.99,3.97,3.97,0.82,0.82,2.8,2.8,144.12,-4.06,-4.06
2012-05-10,"1,358.00",0.25,18.83,24.27,354.57,13.3,20.75,17.49,21.07,1.34,3.2,14.12,199.33,4.71,5.35,155.24,128.0,18.09,0.74,3.97,3.97,0.82,0.82,1.55,1.55,142.86,-4.19,-4.19
2012-05-11,"1,353.40",-0.34,19.89,24.28,395.61,13.32,20.76,18.04,21.08,1.85,3.2,14.13,199.62,5.76,5.36,195.99,128.18,18.11,1.78,3.98,3.98,0.81,0.81,2.6,2.6,144.1,-4.73,-4.73
2012-05-14,"1,338.30",-1.12,21.87,24.3,478.3,13.54,20.78,17.85,21.1,4.02,3.21,14.27,203.74,7.6,5.37,274.56,130.74,18.29,3.58,4.01,4.01,0.73,0.73,4.31,4.31,148.59,-4.3,-4.3
2012-05-15,"1,330.70",-0.57,21.97,24.32,482.68,13.3,20.79,17.97,21.11,4.0,3.21,14.12,199.38,7.85,5.37,283.3,128.03,18.09,3.88,3.97,3.97,0.82,0.82,4.69,4.69,146.03,-4.67,-4.67
2012-05-16,"1,324.80",-0.44,22.27,24.34,495.95,13.31,20.81,17.93,21.12,4.34,3.22,14.12,199.5,8.15,5.38,296.45,128.11,18.1,4.17,3.98,3.98,0.81,0.81,4.98,4.98,146.4,-4.62,-4.62
2012-05-17,"1,304.90",-1.5,24.49,24.37,599.76,13.63,20.82,18.72,21.13,5.77,3.24,14.33,205.4,10.16,5.41,394.36,131.77,18.36,6.13,4.03,4.03,0.7,0.7,6.83,6.83,152.23,-5.09,-5.09
2012-05-18,"1,295.20",-0.74,25.1,24.41,630.01,13.7,20.83,18.53,21.14,6.57,3.26,14.38,206.69,10.72,5.43,423.32,132.57,18.42,6.68,4.04,4.04,0.67,0.67,7.35,7.35,153.63,-4.83,-4.83
2012-05-21,"1,316.00",1.61,22.01,24.43,484.44,14.45,20.85,18.09,21.15,3.92,3.27,14.86,220.77,7.15,5.44,263.67,141.31,19.03,2.98,4.17,4.17,0.41,0.41,3.39,3.39,159.15,-3.64,-3.64
2012-05-22,"1,316.60",0.05,22.48,24.44,505.35,13.69,20.86,18.18,21.17,4.3,3.28,14.37,206.43,8.11,5.45,298.92,132.41,18.41,4.07,4.04,4.04,0.68,0.68,4.75,4.75,150.85,-4.49,-4.49
2012-05-23,"1,318.90",0.17,22.33,24.46,498.63,13.48,20.87,18.44,21.18,3.89,3.28,14.24,202.64,8.09,5.46,295.99,130.05,18.24,4.09,4.0,4.0,0.75,0.75,4.84,4.84,148.38,-4.96,-4.96
2012-05-24,"1,320.70",0.14,21.54,24.48,463.97,12.74,20.88,18.45,21.19,3.09,3.29,13.76,189.29,7.78,5.48,274.68,121.76,17.64,3.9,3.88,3.88,1.01,1.01,4.92,4.92,139.43,-5.71,-5.71
2012-05-25,"1,317.80",-0.22,21.76,24.5,473.5,12.32,20.89,18.62,21.2,3.14,3.3,13.49,181.87,8.27,5.49,291.62,117.16,17.29,4.47,3.81,3.81,1.17,1.17,5.63,5.63,135.11,-6.29,-6.29
2012-05-29,"1,332.40",1.11,21.03,24.52,442.26,12.83,20.89,18.35,21.2,2.68,3.32,13.82,190.86,7.21,5.51,251.4,122.74,17.71,3.32,3.89,3.89,0.98,0.98,4.3,4.3,139.88,-5.52,-5.52
2012-05-30,"1,313.30",-1.43,24.14,24.56,582.74,12.43,20.9,17.9,21.21,6.24,3.34,13.55,183.71,10.59,5.54,399.03,118.3,17.38,6.76,3.82,3.82,1.13,1.13,7.89,7.89,138.62,-5.47,-5.47
2012-05-31,"1,310.30",-0.23,24.06,24.58,578.88,12.41,20.9,18.46,21.23,5.6,3.35,13.54,183.41,10.52,5.56,395.47,118.12,17.36,6.7,3.82,3.82,1.13,1.13,7.83,7.83,138.36,-6.05,-6.05
2012-06-01,"1,278.00",-2.47,26.66,24.61,710.76,14.04,20.9,16.79,21.23,9.87,3.38,14.59,212.93,12.07,5.59,497.83,136.44,18.69,7.97,4.1,4.1,0.56,0.56,8.52,8.52,159.0,-2.75,-2.75
2012-06-04,"1,278.20",0.02,26.12,24.64,682.25,14.02,20.91,16.86,21.24,9.26,3.4,14.58,212.56,11.54,5.62,469.7,136.21,18.68,7.44,4.1,4.1,0.56,0.56,8.01,8.01,158.24,-2.84,-2.84
2012-06-05,"1,285.50",0.57,24.68,24.67,609.1,14.09,20.92,16.88,21.25,7.8,3.42,14.63,214.02,10.05,5.64,395.09,137.12,18.74,5.94,4.11,4.11,0.53,0.53,6.48,6.48,157.69,-2.78,-2.78
2012-06-06,"1,315.10",2.3,22.16,24.69,491.07,15.78,20.93,15.69,21.25,6.47,3.44,15.72,247.02,6.44,5.65,244.04,157.62,20.12,2.04,4.4,4.4,-0.07,-0.07,1.98,1.98,175.38,0.09,0.09
2012-06-07,"1,315.00",-0.01,21.72,24.7,471.76,15.14,20.94,16.04,21.25,5.68,3.45,15.3,234.19,6.42,5.65,237.57,149.64,19.59,2.13,4.29,4.29,0.16,0.16,2.29,2.29,167.08,-0.9,-0.9
2012-06-08,"1,325.70",0.81,21.23,24.71,450.71,15.21,20.96,16.17,21.25,5.06,3.46,15.35,235.64,5.88,5.66,215.07,150.55,19.65,1.58,4.3,4.3,0.14,0.14,1.71,1.71,167.48,-0.96,-0.96
2012-06-11,"1,308.90",-1.27,23.56,24.73,555.07,15.48,20.97,15.94,21.26,7.62,3.47,15.52,240.97,8.04,5.67,314.11,153.85,19.87,3.69,4.35,4.35,0.04,0.04,3.73,3.73,173.07,-0.46,-0.46
2012-06-12,"1,324.20",1.17,22.09,24.74,487.97,15.99,20.98,15.6,21.26,6.49,3.48,15.85,251.27,6.24,5.67,236.7,160.25,20.29,1.8,4.43,4.43,-0.14,-0.14,1.66,1.66,177.91,0.39,0.39
2012-06-13,"1,314.90",-0.7,24.27,24.76,589.03,15.9,20.99,16.11,21.26,8.16,3.5,15.79,249.41,8.48,5.69,339.62,159.1,20.21,4.06,4.42,4.42,-0.11,-0.11,3.95,3.95,178.95,-0.21,-0.21
2012-06-14,"1,329.10",1.08,21.68,24.76,470.02,16.34,21.0,16.71,21.27,4.97,3.5,16.07,258.4,5.61,5.68,211.62,164.68,20.57,1.11,4.49,4.49,-0.26,-0.26,0.85,0.85,181.87,-0.38,-0.38
2012-06-15,"1,342.80",1.03,21.11,24.76,445.63,16.6,21.01,16.51,21.27,4.6,3.49,16.24,263.88,4.87,5.67,181.75,168.08,20.78,0.33,4.54,4.54,-0.36,-0.36,-0.03,-0.03,184.65,0.09,0.09
